SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
22894,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,07-09-2024 19.00,0.5
22895,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,07-09-2024 19.00,0.5
22896,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,08-09-2024 5.00,0.5
22897,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,08-09-2024 5.00,0.5
22898,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,08-09-2024 13.00,0.5
22899,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-09-2024 23.00,0.5
22900,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-09-2024 23.00,0.5
22901,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,11-09-2024 0.00,0.5
22902,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,11-09-2024 0.00,0.5
22903,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,11-09-2024 2.00,0.5
22904,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,11-09-2024 2.00,0.5
22905,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,13-09-2024 4.00,0.5
22906,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,13-09-2024 17.00,0.5
22907,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,13-09-2024 17.00,0.5
22908,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 2.00,0.5
22909,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 2.00,0.5
22910,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 5.00,0.5
22911,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 5.00,0.5
22912,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 8.00,0.5
22913,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 8.00,0.5
22914,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 12.00,0.5
22915,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-09-2024 12.00,0.5
22916,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 17.00,0.5
22917,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 17.00,0.5
22918,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 20.00,0.5
22919,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 20.00,0.5
22920,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 21.00,0.5
22921,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 21.00,0.5
22922,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 22.00,0.5
22923,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,17-09-2024 22.00,0.5
22924,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,18-09-2024 1.00,0.5
22925,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,18-09-2024 1.00,0.5
22926,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,24-09-2024 16.00,0.5
22927,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,25-09-2024 14.00,0.5
22928,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,25-09-2024 15.00,0.5
22929,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,25-09-2024 16.00,1
22930,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,26-09-2024 6.00,0.5
22931,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,26-09-2024 6.00,0.5
22932,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,26-09-2024 22.00,63
22933,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-11-2024 2.00,192
22934,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,09-12-2024 15.00,0.5
22935,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,09-12-2024 21.00,0.5
22936,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,09-12-2024 21.00,0.5
22937,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-12-2024 9.00,0.5
22938,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-12-2024 9.00,0.5
22939,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-12-2024 22.00,1.5
22940,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-12-2024 23.00,0.5
22941,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 0.00,0.5
22942,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 1.00,2
22943,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 2.00,1
22944,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 3.00,1.5
22945,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 9.00,1.5
22946,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 10.00,0.5
22947,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 12.00,0.5
22948,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 13.00,2.5
22949,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 15.00,2
22950,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 16.00,0.5
22951,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 17.00,4
22952,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 20.00,0.5
22953,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 22.00,1.5
22954,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-12-2024 23.00,3
22955,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,12-01-2025 7.00,1.5
22956,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,12-01-2025 8.00,1.5
22957,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,12-01-2025 9.00,1
22958,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 8.00,0.5
22959,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 8.00,0.5
22960,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 9.00,0.5
22961,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 9.00,0.5
22962,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 10.00,1
22963,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 10.00,1
22964,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 11.00,0.5
22965,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-01-2025 11.00,0.5
22966,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,11-02-2025 16.00,0.5
22967,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-02-2025 2.00,1.5
22968,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-02-2025 2.00,1.5
22969,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-02-2025 12.00,1
22970,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-02-2025 12.00,1
22971,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-02-2025 18.00,0.5
22972,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-02-2025 18.00,0.5
22973,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 3.00,0.5
22974,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 3.00,0.5
22975,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 11.00,0.5
22976,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 11.00,0.5
22977,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 12.00,1
22978,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 12.00,1
22979,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 13.00,2
22980,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 13.00,2
22981,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 14.00,3
22982,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 14.00,3
22983,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 15.00,2
22984,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 15.00,2
22985,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 16.00,1
22986,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 16.00,1
22987,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-02-2025 21.00,0.5
22988,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,01-03-2025 0.00,0.5
22989,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,01-03-2025 2.00,0.5
22990,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,01-03-2025 3.00,1
22991,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,01-03-2025 4.00,0.5
22992,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,01-03-2025 6.00,0.5
22993,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,01-03-2025 6.00,0.5
22994,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,04-03-2025 10.00,0.5
22995,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,04-03-2025 10.00,0.5
22996,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-03-2025 18.00,0.5
22997,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,14-03-2025 18.00,0.5
22998,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,15-03-2025 7.00,0.5
22999,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,15-03-2025 7.00,0.5
23000,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,15-03-2025 10.00,0.5
23001,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,15-03-2025 10.00,0.5
23002,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-03-2025 12.00,0.5
23003,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-03-2025 12.00,0.5
23004,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-03-2025 10.00,0.5
23005,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-04-2025 0.00,0.5
23006,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-04-2025 0.00,0.5
23007,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-05-2025 12.00,0.5
23008,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-05-2025 12.00,0.5
23009,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,11-05-2025 8.00,0.5
23010,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,15-05-2025 4.00,0.5
23011,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,19-05-2025 3.00,0.5
23012,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,19-05-2025 3.00,0.5
23013,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,20-05-2025 10.00,0.5
23014,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 4.00,0.5
23015,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 4.00,0.5
23016,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 6.00,0.5
23017,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 9.00,0.5
23018,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 9.00,0.5
23019,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 12.00,0.5
23020,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 12.00,0.5
23021,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 17.00,0.5
23022,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-05-2025 17.00,0.5
23023,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,22-05-2025 1.00,0.5
23024,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,22-05-2025 1.00,0.5
23025,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,22-05-2025 10.00,0.5
23026,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,22-05-2025 16.00,0.5
23027,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,23-05-2025 3.00,0.5
23028,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,23-05-2025 3.00,0.5
23029,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,23-05-2025 15.00,0.5
23030,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,24-05-2025 2.00,0.5
23031,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,24-05-2025 2.00,0.5
23032,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,24-05-2025 18.00,0.5
23033,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,24-05-2025 18.00,0.5
23034,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,25-05-2025 12.00,0.5
23035,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,26-05-2025 3.00,0.5
23036,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,26-05-2025 3.00,0.5
23037,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,26-05-2025 22.00,0.5
23038,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-05-2025 10.00,0.5
23039,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-05-2025 20.00,0.5
23040,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,27-05-2025 20.00,0.5
23041,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,28-05-2025 8.00,0.5
23042,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,29-05-2025 3.00,0.5
23043,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,30-05-2025 1.00,0.5
23044,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,30-05-2025 1.00,0.5
23045,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,31-05-2025 2.00,0.5
23046,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 13.00,0.5
23047,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 16.00,0.5
23048,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 16.00,0.5
23049,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 17.00,0.5
23050,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 18.00,0.5
23051,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 18.00,0.5
23052,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 19.00,0.5
23053,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 19.00,0.5
23054,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 20.00,0.5
23055,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-06-2025 20.00,0.5
23056,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,03-06-2025 11.00,0.5
23057,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,07-06-2025 22.00,0.5
23058,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,07-06-2025 22.00,0.5
23059,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,16-06-2025 4.00,0.5
23060,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,21-06-2025 18.00,0.5
23061,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,25-06-2025 19.00,0.5
23062,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,29-06-2025 9.00,0.5
23063,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,12-07-2025 19.00,0.5
23064,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,24-07-2025 3.00,0.5
23065,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,29-07-2025 1.00,0.5
23066,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,31-07-2025 23.00,0.5
23067,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,02-08-2025 21.00,0.5
23068,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,03-08-2025 20.00,0.5
23069,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,04-08-2025 14.00,0.5
23070,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,05-08-2025 12.00,0.5
23071,Lamgara,Uttarakhand,5,Uttarakhand,45,Almora,-,-,-,-,-,-,-,-,-,29.53866667,79.74994444,10-08-2025 6.00,0.5
